count,mean,std,min,25%,50%,75%,max,delta,id,wac,awp,ndc_formatted,price,unit_price,description,product_size,manufacturer_name,brand,strength
7.0,24.580000000000002,3.837369354665453e-15,24.58,24.58,24.58,24.58,24.58,0.0,21329,98.94,109.93,98302-0152-25,24.58,24.58,Clever Choice BP Monitor/Wrist,1,SIMPLE DIAGNOSTICS,,
1.0,18.32,,18.32,18.32,18.32,18.32,18.32,0.0,21334,109.95,163.21,69367-0229-18,18.32,0.1,Selenium Sulfide Shampoo 2.25%,180 ML,WESTMINSTER PHARMACEUTICALS,SelRx,2.25%
7.0,7.990000000000001,9.593423386663633e-16,7.99,7.99,7.99,7.99,7.99,0.0,21355,40.0,0.0,45802-0485-26,7.99,0.07,Fluocinolone Acetonide Oil 0.01% (Scalp Oil),118.3 ML,PADAGIS,Derma-Smoothe,0.01%
3.0,26.75,0.0,26.75,26.75,26.75,26.75,26.75,0.0,21366,150.0,0.0,51672-1384-09,26.75,0.59,Adapalene-Benzoyl Peroxide Gel 0.3-2.5%,45 GM,SUN PHARMACEUTICALS,Epiduo Forte,0.3-2.5%
7.0,2.48,0.0,2.48,2.48,2.48,2.48,2.48,0.0,21390,13.67,122.83,16571-0775-01,2.48,0.02,Glimepiride Tab 4 MG,100,RISING PHARMACEUTICALS,Amaryl,4MG
4.0,16.5,0.0,16.5,16.5,16.5,16.5,16.5,0.0,21404,91.7,445.95,00781-2103-01,16.5,0.17,Tacrolimus Cap 1 MG,100,SANDOZ,Prograf,1MG
7.0,14.89,0.0,14.89,14.89,14.89,14.89,14.89,0.0,21443,80.0,277.74,65862-0687-30,14.89,0.5,Ritonavir Tab 100 MG,30,AUROBINDO PHARMA,Norvir,100MG
7.0,4.8500000000000005,0.0,4.8500000000000005,4.8500000000000005,4.8500000000000005,4.8500000000000005,4.8500000000000005,0.0,21465,17.24,598.29,69452-0156-73,4.8500000000000005,0.27,Rizatriptan Benzoate Oral Disintegrating Tab 5 MG (Base Eq),18,BIONPHARMA,Maxalt ODT,5MG
3.0,2.99,0.0,2.99,2.99,2.99,2.99,2.99,0.0,30630,0.0,0.0,61924-0189-08,2.99,0.01,Dermasarra Anit- Itch Lotion,222 ML X 0,False,Camphor/Menthol,
7.0,1.2,0.0,1.2,1.2,1.2,1.2,1.2,0.0,30650,0.0,0.0,46036-0006-05,1.2,0.01,"GS Analgesic 3oz Cream, 40 %",90,"Perrigo Direct, Inc",,40%
7.0,31.650000000000002,3.837369354665453e-15,31.65,31.65,31.65,31.65,31.65,0.0,30694,30.0,0.0,70954-0036-20,31.65,1.06,Clotrimazole Soln 1%,30 ML,ANI  PHARMACEUTICALS,Clotrimatop,1%
7.0,14.5,0.0,14.5,14.5,14.5,14.5,14.5,0.0,30698,69.1,86.38,59762-3743-01,14.5,0.48,Clindamycin Phosphate Gel 1% (Twice-Daily),30 GM,PACIFIC PHARMA,Cleocin T,1%
7.0,62.5,0.0,62.5,62.5,62.5,62.5,62.5,0.0,30921,250.0,0.0,55111-0532-05,62.5,0.12,Divalproex Sodium Cap Delayed Release Sprinkle 125 MG,500,"DR.REDDY'S LABORATORIES, INC.",Depakote Sprinkle,125MG
7.0,12.950000000000001,1.9186846773327266e-15,12.95,12.95,12.95,12.95,12.95,0.0,30947,65.0,0.0,31722-0105-30,12.95,0.43,Cinacalcet HCl Tab 90 MG (Base Equiv),30,CAMBER PHARMACEUTICALS,Sensipar,90MG
3.0,2.45,0.0,2.45,2.45,2.45,2.45,2.45,0.0,30970,12.44,622.01,65862-0742-90,2.45,0.03,Olmesartan Medoxomil Tab 20 MG,90,AUROBINDO PHARMA,Benicar,20MG
7.0,1.09,0.0,1.09,1.09,1.09,1.09,1.09,0.0,30975,2.4,3.12,65862-0706-80,1.09,0.01,Amoxicillin (Trihydrate) For Susp 125 MG/5ML,80 ML,AUROBINDO PHARMA,Amoxil,125MG/5ML
7.0,12.489999999999998,1.9186846773327266e-15,12.49,12.49,12.49,12.49,12.49,0.0,31134,30.25,36.31,45802-0957-02,12.49,0.46,Nicotine Polacrilex Lozenge 4 MG,27 X 3,PADAGIS,Nicorette,4MG
7.0,4.79,0.0,4.79,4.79,4.79,4.79,4.79,0.0,31148,64.47,86.82,65862-0935-74,4.79,0.23,Aurovela 1.5/30 1.5-30 MG-MCG,21 X 3,AUROBINDO PHARMA,Loestrin 21,1.5-30MG-MCG
1.0,29.75,,29.75,29.75,29.75,29.75,29.75,0.0,31304,274.0,1119.35,70700-0167-25,29.75,5.95,Glycopyrrolate Inj 1 MG/5ML (0.2 MG/ML),5 ML X 25,XIROMED,Robinul,1MG/5ML
7.0,8.5,0.0,8.5,8.5,8.5,8.5,8.5,0.0,31588,18.0,95.25,70010-0084-01,8.5,0.09,Prazosin HCl Cap 1 MG,100,GRANULES PHARMACEUTICALS,Minipress,1MG
7.0,3.1499999999999995,4.796711693331816e-16,3.15,3.15,3.15,3.15,3.15,0.0,31610,0.0,24.0,45802-0900-94,3.15,0.1,Clindamycin Phosphate Gel 1% (Twice-Daily),30 GM,PADAGIS,Cleocin T,1%
7.0,16.710000000000004,3.837369354665453e-15,16.71,16.71,16.71,16.71,16.71,0.0,31803,124.08,137.87,98302-0141-78,16.71,0.17,Comfort EZ Pen Needles 33G X 6 MM,100,SIMPLE DIAGNOSTICS,,
4.0,3.85,0.0,3.85,3.85,3.85,3.85,3.85,0.0,31991,108.5,620.0,13668-0088-30,3.85,0.13,Olanzapine Orally Disintegrating Tab 10 MG,30,TORRENT PHARMACEUTICALS,Zyprexa Zydis,10MG
7.0,215.98,0.0,215.98,215.98,215.98,215.98,215.98,0.0,32314,670.97,838.71,51672-1296-03,215.98,3.6,Diflorasone Diacetate Cream 0.05%,60 GM,SUN PHARMACEUTICALS,Psorcon,0.05%
7.0,6.2299999999999995,9.593423386663633e-16,6.23,6.23,6.23,6.23,6.23,0.0,32355,38.0,0.0,45802-0580-84,6.23,1.56,Scopolamine TD Patch 72HR 1 MG/3DAYS,4,PADAGIS,Transderm-Scop,1MG/3DAYS
7.0,2.8799999999999994,4.796711693331816e-16,2.88,2.88,2.88,2.88,2.88,0.0,20084,8.8,0.0,70954-0005-10,2.88,0.03,Oxybutynin Chloride Tab 5 MG,100,ANI  PHARMACEUTICALS,Ditropan,5MG
7.0,2.3799999999999994,4.796711693331816e-16,2.38,2.38,2.38,2.38,2.38,0.0,20042,15.4,42.0,64980-0513-15,2.38,0.16,Timolol Maleate Ophth Soln 0.25%,15 ML,RISING PHARMACEUTICALS,Timoptic,0.25%
1.0,25.71,,25.71,25.71,25.71,25.71,25.71,0.0,44651,62.4,624.06,23155-0846-09,25.71,0.29,Amlodipine Besylate-Valsartan Tab 5-320 MG,90,AVET PHARMACEUTICALS,Exforge,5-320MG
3.0,410.23,0.0,410.23,410.23,410.23,410.23,410.23,0.0,17860,821.56,1098.16,57664-0024-97,410.23,41.02,Isotretinoin Cap 35 MG,10 X 3,SUN PHARMACEUTICALS,Absorica,35MG
7.0,17.650000000000002,0.0,17.650000000000002,17.650000000000002,17.650000000000002,17.650000000000002,17.650000000000002,0.0,17878,40.0,0.0,69097-0825-07,17.650000000000002,0.18,Raloxifene HCl Tab 60 MG,100,CIPLA USA,Evista,60MG
7.0,48.980000000000004,7.674738709330906e-15,48.98,48.98,48.98,48.98,48.98,0.0,17894,119.0,148.75,66689-0327-02,48.98,0.8200000000000001,Digoxin Oral Soln 0.05 MG/ML,60 ML,VISTAPHARM INC.,Lanoxin,0.05MG/ML
3.0,5.400000000000001,1.0877919644084146e-15,5.4,5.4,5.4,5.4,5.4,0.0,17900,22.07,30.25,45802-0465-64,5.4,0.05,Ketoconazole Shampoo 2%,120 ML,PADAGIS,Nizoral,2%
1.0,3.26,,3.26,3.26,3.26,3.26,3.26,0.0,17903,13.95,172.45,67877-0391-30,3.26,0.11,Nebivolol HCl Tab 10 MG (Base Equivalent),30,ASCEND LABORATORIES,Bystolic,10MG
7.0,8.97,0.0,8.97,8.97,8.97,8.97,8.97,0.0,17909,29.18,0.0,68462-0686-01,8.97,0.09,Tacrolimus Cap 1 MG,100,GLENMARK PHARMACEUTICALS,Prograf,1MG
7.0,9.25,0.0,9.25,9.25,9.25,9.25,9.25,0.0,17927,80.0,537.8,60505-2528-06,9.25,0.15,Ziprasidone HCl Cap 20 MG,60,APOTEX,Geodon,20MG
7.0,3.25,0.0,3.25,3.25,3.25,3.25,3.25,0.0,17933,15.44,66.78,68180-0972-01,3.25,0.03,Levothyroxine Sodium Tab 137 MCG,100,LUPIN PHARMACEUTICALS,Synthroid,137MCG
7.0,1.5999999999999999,2.398355846665908e-16,1.6,1.6,1.6,1.6,1.6,0.0,17950,15.0,270.72,70377-0056-11,1.6,0.05,Esomeprazole Magnesium Cap Delayed Release 40 MG (Base Eq),30,BIOCON PHARMA,Nexium,40MG
1.0,3.89,,3.89,3.89,3.89,3.89,3.89,0.0,17987,20.0,24.0,51672-4012-06,3.89,0.13,Clomipramine HCl Cap 50 MG,30,SUN PHARMACEUTICALS,Anafranil,50MG
7.0,26.0,0.0,26.0,26.0,26.0,26.0,26.0,0.0,17988,42.0,278.49,64380-0878-06,26.0,0.26,Ethosuximide Cap 250 MG,100,STRIDES PHARMA,Zarontin,250MG
7.0,53.620000000000005,0.0,53.620000000000005,53.620000000000005,53.620000000000005,53.620000000000005,53.620000000000005,0.0,18019,95.95,770.55,75834-0159-05,53.620000000000005,0.11,Verapamil HCl Tab ER 240 MG,500,NIVAGEN PHARMACEUTICALS,Calan-SR,240MG
4.0,12.25,0.0,12.25,12.25,12.25,12.25,12.25,0.0,18065,45.9,59.2,68180-0280-01,12.25,0.12,Ethambutol HCl Tab 100 MG,100,LUPIN PHARMACEUTICALS,Myambutol,100MG
7.0,15.950000000000001,1.9186846773327266e-15,15.95,15.95,15.95,15.95,15.95,0.0,18090,50.0,0.0,45802-0053-01,15.95,0.32,Betamethasone Valerate Aerosol Foam 0.12%,50 GM,PADAGIS,Luxiq,0.12%
7.0,5.950000000000001,9.593423386663633e-16,5.95,5.95,5.95,5.95,5.95,0.0,18093,75.0,0.0,45802-0961-26,5.95,0.05,Clobetasol Propionate Shampoo 0.05%,118 ML,PADAGIS,Clobex,0.05%
7.0,15.069999999999997,3.837369354665453e-15,15.07,15.07,15.07,15.07,15.07,0.0,18106,52.25,310.0,65862-0018-05,15.07,0.03,Cephalexin Cap 250 MG,500,AUROBINDO PHARMA,Keflex,250MG
7.0,10.1,0.0,10.1,10.1,10.1,10.1,10.1,0.0,18112,25.0,230.05,31722-0945-31,10.1,0.36,Drospirenone-Ethinyl Estradiol Tab 3-0.03 MG,28 X 3,CAMBER PHARMACEUTICALS,Yasmin,3-0.03MG
1.0,9.26,,9.26,9.26,9.26,9.26,9.26,0.0,18132,18.22,22.77,62135-0417-46,9.26,0.15,Doxycycline Monohydrate For Susp 25 MG/5ML,60 ML,CHARTWELL RX,Vibramycin,25MG/5ML
7.0,7.5,0.0,7.5,7.5,7.5,7.5,7.5,0.0,18147,16.75,0.0,70377-0014-11,7.5,0.07,Tacrolimus Cap 0.5 MG,100,BIOCON PHARMA,Prograf,0.5MG
7.0,6.1499999999999995,9.593423386663633e-16,6.15,6.15,6.15,6.15,6.15,0.0,18151,11.0,127.95,50742-0615-01,6.15,0.06,Metoprolol Succinate Tab ER 24HR 25 MG (Tartrate Equiv),100,INGENUS PHARMACEUTICALS,Toprol XL,25MG
3.0,5.95,0.0,5.95,5.95,5.95,5.95,5.95,0.0,18156,35.0,356.04,47335-0721-83,5.95,0.2,Febuxostat Tab 40 MG,30,SUN PHARMACEUTICALS,Uloric,40MG
7.0,18.359999999999996,3.837369354665453e-15,18.36,18.36,18.36,18.36,18.36,0.0,18167,50.0,306.83,57237-0099-60,18.36,0.31,Cefdinir Cap 300 MG,60,RISING PHARMACEUTICALS,Omnicef,300MG
7.0,4.3999999999999995,9.593423386663633e-16,4.4,4.4,4.4,4.4,4.4,0.0,18178,7.84,9.8,69230-0322-12,4.4,0.04,Loratadine Childrens 5 MG/5ML,120 ML,CAMBER CONSUMER CARE,Claritin,5MG/5ML
4.0,51.95,0.0,51.95,51.95,51.95,51.95,51.95,0.0,18200,153.0,375.0,33342-0117-10,51.95,0.58,Candesartan Cilexetil Tab 32 MG,90,MACLEODS PHARMACEUTICALS,Atacand,32MG
7.0,3.25,0.0,3.25,3.25,3.25,3.25,3.25,0.0,18238,13.0,34.88,59651-0008-15,3.25,0.22,Azithromycin For Susp 200 MG/5ML,15 ML,AUROBINDO PHARMA,Zithromax Oral Suspension,200MG/5ML
7.0,7.75,0.0,7.75,7.75,7.75,7.75,7.75,0.0,18268,33.0,200.04,57664-0393-88,7.75,0.08,Venlafaxine HCl Tab 37.5 MG (Base Equivalent),100,SUN PHARMACEUTICALS,Effexor,37.5MG
2.0,24.36,0.0,24.36,24.36,24.36,24.36,24.36,0.0,18272,430.78,1640.99,62135-0985-05,24.36,0.05,Doxycycline Hyclate Cap 100 MG,500,CHARTWELL RX,Vibramycin,100MG
1.0,117.9,,117.9,117.9,117.9,117.9,117.9,0.0,18276,621.82,1023.75,68382-0079-10,117.9,0.12,Haloperidol Tab 5 MG,1000,ZYDUS PHARMACEUTICALS (USA),Haldol,5MG
7.0,12.700000000000001,1.9186846773327266e-15,12.7,12.7,12.7,12.7,12.7,0.0,18283,100.0,578.56,69097-0514-03,12.7,0.21,Abacavir Sulfate Tab 300 MG (Base Equiv),60,CIPLA USA,Ziagen,300MG
7.0,10.38,0.0,10.38,10.38,10.38,10.38,10.38,0.0,18288,55.0,543.3,47335-0614-81,10.38,0.12,Niacin Tab ER 750 MG (Antihyperlipidemic),90,SUN PHARMACEUTICALS,Niaspan,750MG
7.0,1.07,0.0,1.07,1.07,1.07,1.07,1.07,0.0,17875,17.0,805.05,57237-0169-90,1.07,0.01,Rosuvastatin Calcium Tab 10 MG,90,RISING PHARMACEUTICALS,Crestor,10MG
7.0,14.510000000000002,1.9186846773327266e-15,14.51,14.51,14.51,14.51,14.51,0.0,17857,57.38,0.0,31722-0719-30,14.51,0.48,Atomoxetine HCl Cap 80 MG (Base Equiv),30,CAMBER PHARMACEUTICALS,Strattera,80MG
1.0,6.25,,6.25,6.25,6.25,6.25,6.25,0.0,18321,80.0,1950.0,43547-0339-50,6.25,0.01,Risperidone Tab 0.25 MG,500,SOLCO HEALTHCARE,Risperdal,0.25MG
7.0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,17842,15.0,0.0,00487-9801-60,11.0,5.5,Ipratropium Bromide Inhal Soln 0.02%,2.5 ML X 60,NEPHRON PHARMACEUTICALS CORP.,Atrovent,0.02%
7.0,12.950000000000001,1.9186846773327266e-15,12.95,12.95,12.95,12.95,12.95,0.0,17291,95.0,0.0,45802-0580-46,12.95,1.3,Scopolamine TD Patch 72HR 1 MG/3DAYS,10,PADAGIS,Transderm-Scop,1MG/3DAYS
3.0,10.56,0.0,10.56,10.56,10.56,10.56,10.56,0.0,17292,20.86,39.99,54838-0501-15,10.56,0.7000000000000001,Haloperidol Lactate Oral Conc 2 MG/ML,15 ML,SILARX,Haldol,2MG/ML
7.0,19.8,0.0,19.8,19.8,19.8,19.8,19.8,0.0,17296,33.49,41.34,45802-0055-05,19.8,0.04,Triamcinolone Acetonide Oint 0.1%,454 GM,PADAGIS,Aristocort/Kenalog,0.1%
7.0,61.14999999999999,7.674738709330906e-15,61.15,61.15,61.15,61.15,61.15,0.0,17321,200.0,308.88,70069-0384-01,61.15,12.23,Haloperidol Decanoate IM Soln 100 MG/ML,5 ML,SOMERSET THERAPEUTICS,Haldol,100MG/ML
7.0,11.849999999999998,1.9186846773327266e-15,11.85,11.85,11.85,11.85,11.85,0.0,17324,14.04,16.85,45802-0109-01,11.85,0.7000000000000001,Triamcinolone Acetonide Nasal Aerosol Suspension 55 MCG/ACT,16.9 ML,PADAGIS,Kenalog,55MCG/ACT
7.0,49.5,0.0,49.5,49.5,49.5,49.5,49.5,0.0,17327,144.01,172.81,45802-0807-98,49.5,0.49,Desoximetasone Spray 0.25%,100 ML,PADAGIS,Topicort,0.25%
7.0,98.95000000000002,1.5349477418661813e-14,98.95,98.95,98.95,98.95,98.95,0.0,17351,250.0,370.13,31722-0006-31,98.95,0.66,Itraconazole Oral Soln 10 MG/ML,150 ML,CAMBER PHARMACEUTICALS,Sporanox,10MG/ML
7.0,2.75,0.0,2.75,2.75,2.75,2.75,2.75,0.0,17367,20.75,41.5,72578-0088-01,2.75,0.18,Nystatin-Triamcinolone Oint 100000-0.1 Unit/GM-%,15 GM,VIONA PHARMACEUTICALS,Mycolog II,100000-0.1UNIT/GM-%
7.0,15.789999999999996,3.837369354665453e-15,15.79,15.79,15.79,15.79,15.79,0.0,17378,0.0,49.8,00487-0301-01,15.79,5.26,Albuterol Sulfate Soln Nebu 0.63 MG/3ML (Base Equiv),3 ML X 30,NEPHRON PHARMACEUTICALS CORP.,Accuneb,0.63MG/3ML
7.0,2.98,0.0,2.98,2.98,2.98,2.98,2.98,0.0,17413,48.64,60.8,57237-0097-01,2.98,0.03,Cefadroxil For Susp 250 MG/5ML,100 ML,RISING PHARMACEUTICALS,Duricef,250MG/5ML
7.0,12.950000000000001,1.9186846773327266e-15,12.95,12.95,12.95,12.95,12.95,0.0,17434,39.93,83.19,00168-0268-15,12.95,0.86,Betamethasone Dipropionate Augmented Oint 0.05%,15 GM,SANDOZ,Diprolene AF,0.05%
7.0,12.150000000000002,1.9186846773327266e-15,12.15,12.15,12.15,12.15,12.15,0.0,17513,346.0,480.72,59746-0735-01,12.15,0.12,Cyclobenzaprine HCl Tab 7.5 MG,100,JUBILANT CADISTA,Flexeril,7.5MG
1.0,5.5,,5.5,5.5,5.5,5.5,5.5,0.0,17515,5.59,0.0,65862-0245-08,5.5,0.05,Levetiracetam Tab 250 MG,120,AUROBINDO PHARMA,Keppra,250MG
7.0,3.64,0.0,3.64,3.64,3.64,3.64,3.64,0.0,17541,6.07,0.0,72205-0004-90,3.64,0.04,Rosuvastatin Calcium Tab 20 MG,90,NOVADOZ PHARMACEUTICALS,Crestor,20MG
1.0,1.6,,1.6,1.6,1.6,1.6,1.6,0.0,17559,18.35,667.5,62756-0240-64,1.6,0.05,Ondansetron Orally Disintegrating Tab 4 MG,30,SUN PHARMACEUTICALS,Zofran ODT,4MG
6.0,2.8700000000000006,4.864753555590494e-16,2.87,2.87,2.87,2.87,2.87,0.0,17624,21.57,530.79,16571-0698-09,2.87,0.03,Lansoprazole Cap Delayed Release 30 MG,90,RISING PHARMACEUTICALS,Prevacid,30MG
3.0,3.65,0.0,3.65,3.65,3.65,3.65,3.65,0.0,17645,15.42,56.18,68180-0969-01,3.65,0.04,Levothyroxine Sodium Tab 100 MCG,100,LUPIN PHARMACEUTICALS,Synthroid,100MCG
7.0,2.5500000000000003,0.0,2.5500000000000003,2.5500000000000003,2.5500000000000003,2.5500000000000003,2.5500000000000003,0.0,17664,30.0,135.66,64980-0515-01,2.5500000000000003,0.26,Ofloxacin Ophth Soln 0.3%,10 ML,RISING PHARMACEUTICALS,Ocuflox Ophthalmic Drops,0.3%
3.0,2.69,0.0,2.69,2.69,2.69,2.69,2.69,0.0,17670,8.95,23.45,67877-0544-88,2.69,0.03,Cephalexin For Susp 125 MG/5ML,100 ML,ASCEND LABORATORIES,Keflex,125MG/5ML
7.0,48.790000000000006,7.674738709330906e-15,48.79,48.79,48.79,48.79,48.79,0.0,17692,100.0,0.0,45802-0053-02,48.79,0.49,Betamethasone Valerate Aerosol Foam 0.12%,100 GM,PADAGIS,Luxiq,0.12%
7.0,235.22,0.0,235.22,235.22,235.22,235.22,235.22,0.0,17696,281.0,0.0,69543-0451-10,235.22,2.35,Potassium Chloride Powder Packet 20 mEq,100,VIRTUS PHARMACEUTICALS,Klor-Con,20MEQ
3.0,6.5,0.0,6.5,6.5,6.5,6.5,6.5,0.0,17739,36.75,219.45,59651-0380-01,6.5,0.07,Zonisamide Cap 100 MG,100,AUROBINDO PHARMA,Zonegran,100MG
7.0,24.349999999999998,3.837369354665453e-15,24.35,24.35,24.35,24.35,24.35,0.0,17743,75.0,407.78,69238-1732-08,24.35,0.21,Clobetasol Propionate Shampoo 0.05%,118 ML,AMNEAL PHARMACEUTICALS,Clobex,0.05%
1.0,5.3500000000000005,,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,0.0,17747,25.0,194.0,43547-0288-10,5.3500000000000005,0.05,Bupropion HCl Tab ER 12HR 100 MG,100,SOLCO HEALTHCARE,Wellbutrin SR,100MG
3.0,6.3500000000000005,0.0,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,0.0,17748,14.0,292.25,64980-0340-01,6.3500000000000005,0.06,Alendronate Sodium Tab 10 MG,100,RISING PHARMACEUTICALS,Fosamax,10MG
7.0,13.980000000000002,1.9186846773327266e-15,13.98,13.98,13.98,13.98,13.98,0.0,17767,36.54,43.85,45802-0887-26,13.98,0.12,Fluocinolone Acetonide Oil 0.01% (Body Oil),118.3 ML,PADAGIS,Derma-Smoothe,0.01%
7.0,81.64999999999999,1.5349477418661813e-14,81.65,81.65,81.65,81.65,81.65,0.0,17768,360.26,432.32,42192-0147-08,81.65,0.36,Sulfacetamide Sodium w/ Sulfur Cleanser 10-2%,227 GM,ACELLA PHARMACEUTICALS,Avar LS Cleanser,10-2%
1.0,8.52,,8.52,8.52,8.52,8.52,8.52,0.0,17791,96.22,351.79,00781-5667-31,8.52,0.28,Voriconazole Tab 50 MG,30,SANDOZ,Vfend,50MG
7.0,4.95,0.0,4.95,4.95,4.95,4.95,4.95,0.0,17836,49.0,219.2,62756-0260-02,4.95,0.05,Zonisamide Cap 100 MG,100,SUN PHARMACEUTICALS,Zonegran,100MG
1.0,8.75,,8.75,8.75,8.75,8.75,8.75,0.0,18308,30.15,0.0,43547-0352-11,8.75,0.01,Lisinopril Tab 5 MG,1000,SOLCO HEALTHCARE,Zestril,5MG
1.0,5.24,,5.24,5.24,5.24,5.24,5.24,0.0,18361,210.0,1200.0,13668-0090-30,5.24,0.17,Olanzapine Orally Disintegrating Tab 20 MG,30,TORRENT PHARMACEUTICALS,Zyprexa Zydis,20MG
7.0,6.04,0.0,6.04,6.04,6.04,6.04,6.04,0.0,20031,6.25,0.0,00487-9801-25,6.04,3.02,Ipratropium Bromide Inhal Soln 0.02%,2.5 ML X 25,NEPHRON PHARMACEUTICALS CORP.,Atrovent,0.02%
7.0,39.35,0.0,39.35,39.35,39.35,39.35,39.35,0.0,19383,82.78,0.0,31722-0538-05,39.35,0.08,Levetiracetam Tab 750 MG,500,CAMBER PHARMACEUTICALS,Keppra,750MG
7.0,139.89,0.0,139.89,139.89,139.89,139.89,139.89,0.0,19428,188.86,236.08,00781-1943-82,139.89,5.0,Amoxicillin  K Clavulanate Tab ER 12HR 1000-62.5 MG,28,SANDOZ,Augmentin XR,1000-62.5MG
7.0,5.86,0.0,5.86,5.86,5.86,5.86,5.86,0.0,19437,29.95,38.9,64980-0156-03,5.86,0.2,RisaQuad-2,30,RISING PHARMACEUTICALS,Flora Q-2,
7.0,5.950000000000001,9.593423386663633e-16,5.95,5.95,5.95,5.95,5.95,0.0,19449,14.0,73.03,61314-0014-05,5.95,1.19,Diclofenac Sodium Ophth Soln 0.1%,5 ML,SANDOZ,Voltaren Ophthalmic,0.1%
7.0,5.160000000000001,9.593423386663633e-16,5.16,5.16,5.16,5.16,5.16,0.0,19497,49.29,75.83,57237-0035-01,5.16,0.05,Cefprozil For Susp 250 MG/5ML,100 ML,RISING PHARMACEUTICALS,Cefzil,250MG/5ML
7.0,7.6499999999999995,9.593423386663633e-16,7.65,7.65,7.65,7.65,7.65,0.0,19568,30.0,152.06,70700-0157-01,7.65,0.08,Midodrine HCl Tab 2.5 MG,100,XIROMED,Promatine,2.5MG
7.0,26.0,0.0,26.0,26.0,26.0,26.0,26.0,0.0,19569,74.43,0.0,16729-0451-17,26.0,0.03,Levothyroxine Sodium Tab 100 MCG,1000,ACCORD HEALTHCARE,Synthroid,100MCG
7.0,4.75,0.0,4.75,4.75,4.75,4.75,4.75,0.0,19574,74.61,4472.5,57237-0168-05,4.75,0.01,Rosuvastatin Calcium Tab 5 MG,500,RISING PHARMACEUTICALS,Crestor,5MG
7.0,0.9900000000000001,1.199177923332954e-16,0.99,0.99,0.99,0.99,0.99,0.0,19593,11.0,0.0,29300-0288-13,0.99,0.03,Tadalafil Tab 10 MG,30,UNICHEM PHARMACEUTICALS,Cialis,10MG
3.0,17.85,0.0,17.85,17.85,17.85,17.85,17.85,0.0,19669,226.69,343.47,13668-0485-01,17.85,0.18,Minocycline HCl Tab 50 MG,100,TORRENT PHARMACEUTICALS,Minocin,50MG
7.0,1.1500000000000001,2.398355846665908e-16,1.15,1.15,1.15,1.15,1.15,0.0,19696,7.65,169.7,29300-0220-13,1.15,0.04,Montelukast Sodium Tab 10 MG (Base Equiv),30,UNICHEM PHARMACEUTICALS,Singulair,10MG
7.0,3.59,0.0,3.59,3.59,3.59,3.59,3.59,0.0,19709,17.22,216.72,59746-0324-30,3.59,0.12,Valacyclovir HCl Tab 500 MG,30,JUBILANT CADISTA,Valtrex,500MG
3.0,26.25,0.0,26.25,26.25,26.25,26.25,26.25,0.0,19798,238.38,504.25,13668-0486-01,26.25,0.26,Minocycline HCl Tab 75 MG,100,TORRENT PHARMACEUTICALS,Minocin,75MG
7.0,3.740000000000001,9.593423386663633e-16,3.74,3.74,3.74,3.74,3.74,0.0,19827,12.41,0.0,68180-0215-09,3.74,0.04,Losartan Potassium  Hydrochlorothiazide Tab 50-12.5 MG,90,LUPIN PHARMACEUTICALS,Hyzaar,50-12.5MG
7.0,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.0,19833,4.5,0.0,43547-0353-10,0.75,0.01,Lisinopril Tab 10 MG,100,SOLCO HEALTHCARE,Zestril,10MG
3.0,77.51,0.0,77.51,77.51,77.51,77.51,77.51,0.0,19847,324.37,389.24,45802-0045-02,77.51,0.78,Triamcinolone Acetonide Aerosol Soln 0.147 MG/GM,100 GM,PADAGIS,Kenalog,0.147MG/GM
7.0,1.12,0.0,1.12,1.12,1.12,1.12,1.12,0.0,19852,4.4,6.84,65862-0070-75,1.12,0.01,Amoxicillin (Trihydrate) For Susp 200 MG/5ML,75 ML,AUROBINDO PHARMA,Amoxil,200MG/5ML
3.0,2.15,0.0,2.15,2.15,2.15,2.15,2.15,0.0,19862,6.63,0.0,16729-0450-15,2.15,0.02,Levothyroxine Sodium Tab 88 MCG,90,ACCORD HEALTHCARE,Synthroid,88MCG
7.0,1.4499999999999997,2.398355846665908e-16,1.45,1.45,1.45,1.45,1.45,0.0,19892,3.2,4.85,65862-0071-50,1.45,0.03,Amoxicillin (Trihydrate) For Susp 400 MG/5ML,50 ML,AUROBINDO PHARMA,Amoxil,400MG/5ML
4.0,38.67,0.0,38.67,38.67,38.67,38.67,38.67,0.0,19901,115.66,262.87,00527-2580-32,38.67,1.29,Fluvastatin Sodium Tab ER 24 HR 80 MG (Base Equivalent),30,LANNETT,Lescol XL,80MG
7.0,26.0,0.0,26.0,26.0,26.0,26.0,26.0,0.0,19902,75.4,0.0,16729-0453-17,26.0,0.03,Levothyroxine Sodium Tab 125 MCG,1000,ACCORD HEALTHCARE,Synthroid,125MCG
7.0,3.9499999999999997,4.796711693331816e-16,3.95,3.95,3.95,3.95,3.95,0.0,19905,9.75,0.0,16729-0458-15,3.95,0.04,Levothyroxine Sodium Tab 300 MCG,90,ACCORD HEALTHCARE,Synthroid,300MCG
